type,name,country1,country2,country3,country4,country5,country6,country7,country8,country9,country10,country11,country12,country13,country14,country15,country16,country17,country18,country19,country20,country21
surname,Leka,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Lemaire,Belgium,France,Monaco,,,,,,,,,,,,,,,,,,
surname,Lentz,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Leone,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Leonov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Lepik,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Leppanen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Leroy,Belgium,France,Monaco,,,,,,,,,,,,,,,,,,
surname,Levi,Israel,,,,,,,,,,,,,,,,,,,,
surname,Lewandowski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Lewis,England,Gibraltar,Wales,,,,,,,,,,,,,,,,,,
surname,Liakos,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Liepins,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Lika,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Lind,Estonia,Sweden,,,,,,,,,,,,,,,,,,,
surname,Lindberg,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Lindgren,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Lindholm,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Lindqvist,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Lindstrom,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Lis,Poland,,,,,,,,,,,,,,,,,,,,
surname,Lisitsa,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Litvinov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Llewellyn,Wales,,,,,,,,,,,,,,,,,,,,
surname,Lloyd,Wales,,,,,,,,,,,,,,,,,,,,
surname,Lobanov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Lobjanidze,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Loizou,Cyprus,,,,,,,,,,,,,,,,,,,,
surname,Lombardi,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Lombardo,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Lomidze,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Long,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Longo,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Lopes,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Lorenzo,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Lovren,Croatia,,,,,,,,,,,,,,,,,,,,
surname,Lovric,Croatia,,,,,,,,,,,,,,,,,,,,
surname,Lozano,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Luik,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Lukac,Slovakia,,,,,,,,,,,,,,,,,,,,
surname,Lukacs,Hungary,,,,,,,,,,,,,,,,,,,,
surname,Lukic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Lukosius,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Lulic,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Lund,Denmark,Sweden,,,,,,,,,,,,,,,,,,,
surname,Lundberg,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Lundgren,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Lupu,Moldova,,,,,,,,,,,,,,,,,,,,
surname,Lynch,Northern Ireland,Republic of Ireland,,,,,,,,,,,,,,,,,,,
surname,Lysenko,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,MacDonald,Scotland,,,,,,,,,,,,,,,,,,,,
surname,MacKenzie,Scotland,,,,,,,,,,,,,,,,,,,,
surname,Magennis,Northern Ireland,,,,,,,,,,,,,,,,,,,,
surname,Magi,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Magnusson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Magro,Malta,,,,,,,,,,,,,,,,,,,,
surname,Maguire,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,Maier,Austria,Germany,Liechtenstein,,,,,,,,,,,,,,,,,,
surname,Maisuradze,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Majerus,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Majewski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Makarov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Makela,Finland,,,,,,,,,,,,,,,,,,,,
surname,Makinen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Makris,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Malaj,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Malinouski,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Malinovskyi,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Malinowski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Malka,Israel,,,,,,,,,,,,,,,,,,,,
surname,Malyshev,Russia,,,,,,,,,,,,,,,,,,,,
surname,Mamardashvili,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Mammadov,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Mancini,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Manninen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Manolas,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Manukyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Marchenko,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Marchetti,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Marek,Czechia,,,,,,,,,,,,,,,,,,,,
surname,Mariani,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Maric,Bosnia,Croatia,,,,,,,,,,,,,,,,,,,
surname,Marin,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Marino,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Marinov,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Markovic,Croatia,Montenegro,Serbia,,,,,,,,,,,,,,,,,,
surname,Markovski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Marozau,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Marques,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Marshall,England,Gibraltar,Scotland,,,,,,,,,,,,,,,,,,
surname,Martens,Belgium,Netherlands,,,,,,,,,,,,,,,,,,,
surname,Martin,Andorra,France,Germany,Gibraltar,Monaco,Spain,,,,,,,,,,,,,,,
surname,Martinez,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Martini,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Martins,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Marusic,Montenegro,,,,,,,,,,,,,,,,,,,,
surname,Mason,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Matei,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Matic,Croatia,,,,,,,,,,,,,,,,,,,,
surname,Mattila,Finland,,,,,,,,,,,,,,,,,,,,
surname,Mattsson,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Mavropoulos,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,May,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Mayer,Austria,Germany,Liechtenstein,,,,,,,,,,,,,,,,,,
surname,Mazurek,Poland,,,,,,,,,,,,,,,,,,,,
surname,McAuley,Northern Ireland,,,,,,,,,,,,,,,,,,,,
surname,McBride,Northern Ireland,,,,,,,,,,,,,,,,,,,,
surname,McCann,Northern Ireland,,,,,,,,,,,,,,,,,,,,
surname,McCarthy,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,McGinn,Northern Ireland,,,,,,,,,,,,,,,,,,,,
surname,McGovern,Northern Ireland,,,,,,,,,,,,,,,,,,,,
surname,McGregor,Scotland,,,,,,,,,,,,,,,,,,,,
surname,McLaughlin,Northern Ireland,,,,,,,,,,,,,,,,,,,,
surname,McLean,Scotland,,,,,,,,,,,,,,,,,,,,
surname,McLoughlin,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,McNair,Northern Ireland,,,,,,,,,,,,,,,,,,,,
surname,Medina,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Medunjanin,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Medvedev,Russia,,,,,,,,,,,,,,,,,,,,
surname,Meier,Germany,Liechtenstein,Switzerland,,,,,,,,,,,,,,,,,,
surname,Meijer,Netherlands,,,,,,,,,,,,,,,,,,,,
surname,Melkadze,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Melkonyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Melnik,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Melnikov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Melnis,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Melnyk,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Memisevic,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Menachem,Israel,,,,,,,,,,,,,,,,,,,,
surname,Mendes,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Meredith,Wales,,,,,,,,,,,,,,,,,,,,
surname,Meszaros,Hungary,,,,,,,,,,,,,,,,,,,,
surname,Meta,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Mets,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Meyer,Germany,,,,,,,,,,,,,,,,,,,,
surname,Meyers,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Micallef,Malta,,,,,,,,,,,,,,,,,,,,
surname,Micevski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Michael,Cyprus,,,,,,,,,,,,,,,,,,,,
surname,Michalski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Mifsud,Malta,,,,,,,,,,,,,,,,,,,,
surname,Mihalik,Slovakia,,,,,,,,,,,,,,,,,,,,
surname,Mihaylov,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Mijatovic,Montenegro,,,,,,,,,,,,,,,,,,,,
surname,Mikalauskas,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Mikkelsen,Denmark,Faroe Islands,,,,,,,,,,,,,,,,,,,
surname,Mikula,Slovakia,,,,,,,,,,,,,,,,,,,,
surname,Milic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Milosevic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Milovanovic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Minasyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Mironov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Mirzayev,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Mitrevski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Mitrovic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Mizrahi,Israel,,,,,,,,,,,,,,,,,,,,
surname,Mkrtchyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Mlakar,Slovenia,,,,,,,,,,,,,,,,,,,,
surname,Modric,Croatia,,,,,,,,,,,,,,,,,,,,
surname,Moen,Norway,,,,,,,,,,,,,,,,,,,,
surname,Molina,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Moller,Denmark,,,,,,,,,,,,,,,,,,,,
surname,Molnar,Hungary,Slovakia,,,,,,,,,,,,,,,,,,,
surname,Montero,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Montes,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Monti,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Moore,England,Gibraltar,Republic of Ireland,,,,,,,,,,,,,,,,,,
surname,Moraitis,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Morales,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Moreno,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Moretti,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Morgan,Wales,,,,,,,,,,,,,,,,,,,,
surname,Morina,Kosovo,,,,,,,,,,,,,,,,,,,,
surname,Moroz,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Morozov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Morris,England,Gibraltar,Wales,,,,,,,,,,,,,,,,,,
surname,Mortensen,Faroe Islands,,,,,,,,,,,,,,,,,,,,
surname,Movsisyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Muca,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Mudryk,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Mujic,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Mulder,Netherlands,,,,,,,,,,,,,,,,,,,,
surname,Mulgrew,Northern Ireland,,,,,,,,,,,,,,,,,,,,
surname,Muller,Austria,Germany,Liechtenstein,Switzerland,,,,,,,,,,,,,,,,,
surname,Munteanu,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Muradyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Muratov,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Muriqi,Kosovo,,,,,,,,,,,,,,,,,,,,
surname,Murphy,Northern Ireland,Republic of Ireland,,,,,,,,,,,,,,,,,,,
surname,Murray,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,Muscat,Malta,,,,,,,,,,,,,,,,,,,,
surname,Music,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Mustafayev,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Nabiyev,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Nadiradze,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Nagy,Hungary,Slovakia,,,,,,,,,,,,,,,,,,,
surname,Nasirov,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Natcho,Israel,,,,,,,,,,,,,,,,,,,,
surname,Nattestad,Faroe Islands,,,,,,,,,,,,,,,,,,,,
surname,Naumovski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Navarro,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Navickas,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Navratil,Czechia,,,,,,,,,,,,,,,,,,,,
surname,Nazarov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Nazaryan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Nedelchev,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Nedelcu,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Negru,Moldova,,,,,,,,,,,,,,,,,,,,
surname,Neimanis,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Nekrasov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Nemec,Czechia,,,,,,,,,,,,,,,,,,,,
surname,Nemeth,Hungary,,,,,,,,,,,,,,,,,,,,
surname,Neophytou,Cyprus,,,,,,,,,,,,,,,,,,,,
surname,Nersisyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Nesterenka,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Neto,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Neumann,Germany,,,,,,,,,,,,,,,,,,,,
surname,Newton,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Nicholson,England,Gibraltar,Scotland,,,,,,,,,,,,,,,,,,
surname,Nicolas,Belgium,France,Monaco,,,,,,,,,,,,,,,,,,
surname,Nielsen,Denmark,Faroe Islands,,,,,,,,,,,,,,,,,,,
surname,Niemi,Finland,,,,,,,,,,,,,,,,,,,,
surname,Nieminen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Nikcevic,Montenegro,,,,,,,,,,,,,,,,,,,,
surname,Nikitin,Russia,,,,,,,,,,,,,,,,,,,,
surname,Nikolaidis,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Nikolaou,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Nikolic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Nikolla,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Nikolov,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Nikolovski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Nilles,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Nilsson,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Nissim,Israel,,,,,,,,,,,,,,,,,,,,
surname,Nistor,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Noble,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Noel,Belgium,France,Monaco,,,,,,,,,,,,,,,,,,
surname,Nogueira,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Nolan,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,Nordlund,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Nordstrom,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Norkus,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Norwood,Northern Ireland,,,,,,,,,,,,,,,,,,,,
surname,Novak,Croatia,Czechia,Slovakia,Slovenia,,,,,,,,,,,,,,,,,
surname,Novakovic,Montenegro,Serbia,Slovenia,,,,,,,,,,,,,,,,,,
surname,Novik,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Novikov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Novotny,Czechia,Slovakia,,,,,,,,,,,,,,,,,,,
surname,Novruzov,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Nowak,Germany,Poland,,,,,,,,,,,,,,,,,,,
surname,Nowakowski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Nunes,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Nurgaliyev,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Nurk,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Nurmagambetov,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Nurpeisov,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Nyberg,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Nygaard,Denmark,Norway,,,,,,,,,,,,,,,,,,,
surname,Nystrom,Sweden,,,,,,,,,,,,,,,,,,,,
surname,O'Brien,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,O'Callaghan,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,O'Connell,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,O'Connor,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,O'Doherty,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,O'Donnell,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,O'Neill,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,O'Sullivan,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,Oblak,Slovenia,,,,,,,,,,,,,,,,,,,,
surname,Obradovic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Ognenovski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Ohana,Israel,,,,,,,,,,,,,,,,,,,,
surname,Ohanyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Oikonomou,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Oja,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Ojala,Finland,,,,,,,,,,,,,,,,,,,,
surname,Okriashvili,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Olafsson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Olah,Hungary,,,,,,,,,,,,,,,,,,,,
surname,Oliveira,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Olivier,Belgium,France,Monaco,,,,,,,,,,,,,,,,,,
surname,Oliynyk,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Olsen,Denmark,Faroe Islands,Norway,,,,,,,,,,,,,,,,,,
surname,Olsson,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Omarov,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Oprea,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Origer,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Orlov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Ortega,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Ortiz,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Orujov,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Osborne,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Osipov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Osis,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Oskarsson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Osmani,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Osmanovic,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Ots,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Owen,Wales,,,,,,,,,,,,,,,,,,,,
surname,Ozcan,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Ozdemir,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Ozolins,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Ozols,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Ozturk,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Pace,Malta,,,,,,,,,,,,,,,,,,,,
surname,Pacheco,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Paju,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Palmer,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Palsson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Palumbo,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Panagiotou,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Panahov,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Pandev,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Panov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Papadakis,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Papadopoulos,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Papageorgiou,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Papanikolaou,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Papp,Hungary,,,,,,,,,,,,,,,,,,,,
surname,Pappas,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Parisi,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Parker,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Parn,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Pasha,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Pashkevich,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Pastor,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Paterson,Northern Ireland,,,,,,,,,,,,,,,,,,,,
surname,Paulauskas,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Pavic,Croatia,,,,,,,,,,,,,,,,,,,,
surname,Pavlou,Cyprus,,,,,,,,,,,,,,,,,,,,
surname,Pavlov,Bulgaria,North Macedonia,Russia,,,,,,,,,,,,,,,,,,
surname,Pavlovic,Croatia,Montenegro,Serbia,,,,,,,,,,,,,,,,,,
surname,Pawlak,Poland,,,,,,,,,,,,,,,,,,,,
surname,Pedersen,Denmark,Norway,,,,,,,,,,,,,,,,,,,
surname,Peeters,Netherlands,,,,,,,,,,,,,,,,,,,,
surname,Pejovic,Montenegro,,,,,,,,,,,,,,,,,,,,
surname,Pellegrini,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Pereira,Luxembourg,Portugal,,,,,,,,,,,,,,,,,,,
surname,Peretz,Israel,,,,,,,,,,,,,,,,,,,,
surname,Perez,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Peric,Croatia,Montenegro,Serbia,,,,,,,,,,,,,,,,,,
surname,Perisic,Croatia,,,,,,,,,,,,,,,,,,,,
surname,Perovic,Montenegro,,,,,,,,,,,,,,,,,,,,
surname,Persson,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Pesonen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Peters,Germany,Netherlands,,,,,,,,,,,,,,,,,,,
surname,Petersen,Denmark,Faroe Islands,,,,,,,,,,,,,,,,,,,
surname,Petersons,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Petkov,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Petrauskas,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Petrenko,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Petridis,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Petrosyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Petrov,Belarus,Bulgaria,North Macedonia,Russia,,,,,,,,,,,,,,,,,
surname,Petrovic,Croatia,Montenegro,Serbia,,,,,,,,,,,,,,,,,,
surname,Petrovski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Petry,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Petursson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Pfeiffer,Germany,,,,,,,,,,,,,,,,,,,,
surname,Phillips,England,Gibraltar,Wales,,,,,,,,,,,,,,,,,,
surname,Piatrouski,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Pinto,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Piotrowski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Pjanic,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Pociunas,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Poghosyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Pokorny,Czechia,,,,,,,,,,,,,,,,,,,,
surname,Polat,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Poliak,Slovakia,,,,,,,,,,,,,,,,,,,,
surname,Polishchuk,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Polyakov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Pop,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Popa,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Popescu,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Popov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Popovic,Croatia,Montenegro,Serbia,,,,,,,,,,,,,,,,,,
surname,Portelli,Malta,,,,,,,,,,,,,,,,,,,,
surname,Porter,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Pospisil,Czechia,,,,,,,,,,,,,,,,,,,,
surname,Postica,Moldova,,,,,,,,,,,,,,,,,,,,
surname,Potocnik,Slovenia,,,,,,,,,,,,,,,,,,,,
surname,Powell,Wales,,,,,,,,,,,,,,,,,,,,
surname,Price,Wales,,,,,,,,,,,,,,,,,,,,
surname,Prichard,Wales,,,,,,,,,,,,,,,,,,,,
surname,Priede,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Prieto,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Prifti,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Prochazka,Czechia,,,,,,,,,,,,,,,,,,,,
surname,Prokhorov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Pugh,Wales,,,,,,,,,,,,,,,,,,,,
surname,Pukki,Finland,,,,,,,,,,,,,,,,,,,,
